editor,action,lineOfBusiness component,channel component,product component,domain_sequence,domain component,sub_domain_sequence,subdomain component,business_flow_sequence,business_flow component,sequence_uml,Task component,task sequence Qualifier,application component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated Qualifier
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ValidateAuthenticationPIN/version=312.5.21/envContext=PROD/routeOffer=ASCP01,9/22/2025
bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ValidateAuthenticationPIN/version=312.5.21/envContext=PROD/routeOffer=AE2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,(FED) - iCAS,23439,23439,/service=com.att.csi.m2e.UpdateUnifiedCreditPolicy/version=318.5.5/envContext=PROD/routeOffer=AE2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AW2P01,9/24/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=ASC2P01,9/24/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AE2P01,9/22/2025
bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025
bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,Digital IDP,27531,27531,/msAvertack-server/mitigation/mitigationSubmitOrder,10/13/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,Digital IDP,27531,27531,/msapi/authorizationms/v1/setupAuth,10/23/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,"OPUS ->> CSICustomerCare:	/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01
OPUS ->> CSICustomerCare:	/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01
OPUS ->> CSICustomerCare:	/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=ASCP01
OPUS ->> CSICustomerCare:	/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01
OPUS ->> TLGMOB: AppQueryBeanTracer/getBanInquireInfo
OPUS ->> TLGMOB: 	AppQueryBeanTracer/getBansBySubscriber
OPUS ->> TLGMOB: 	appQueryBeanTracer/getEquInstmntInfoSum
OPUS ->> TLGMOB: 	AppQueryBeanTracer/getMarketBySubscriber
OPUS ->> TLGMOB: 	AppQueryBeanTracer/getMobileLevelData
OPUS ->> TLGMOB: 	AppQueryBeanTracer/getProductInquireInfo
OPUS ->> TLGMOB: 	AppQueryBeanTracer/getUpgradeEligibility
OPUS ->> TLGMOB: 	BanServicesBeanTracer/createNewMemo
OPUS ->> TLGMOB: BanServicesBeanTracer/loadAccount
OPUS ->> TLGMOB: 	ProductAgreementConvBeanTracer/getAgreementInfo
OPUS ->> TLGMOB: 	RefQueryBeanTracer/getParamValues
OPUS ->> TLGMOB: 	ProductAgreementConvBeanTracer/getCurrentServices
OPUS ->> TLGMOB: 	ProductAgreementConvBeanTracer/getFeatureAdditionalParams
OPUS ->> TLGMOB: 	ProductAgreementConvBeanTracer/setProductPK
OPUS ->> TLGMOB: 	ProductServicesBeanTracer/getSubDiscount
OPUS ->> DigitalIDP:	/msAvertack-server/mitigation/mitigationSubmitOrder
OPUS ->> DigitalIDP:	/msapi/authorizationms/v1/setupAuth
OPUS ->> EDD:	POST /mn/v1/send
OPUS ->> EDP:	POST /restservices/entdocumentretrieval/v1/retrievearchivedocument
OPUS ->> ORACLESCM: inflightOrderSvc
OPUS ->> FEDiCAS:	/service=com.att.csi.m2e.UpdateUnifiedCreditPolicy/version=318.5.5/envContext=PROD/routeOffer=AE2P01
OPUS ->> FEDCOMS:	/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AW2P01
OPUS ->> FEDCOMS:	/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=ASC2P01
OPUS ->> FEDCOMS:	/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AE2P01
OPUS ->> CSICustomerCare:		/service=com.att.csi.m2e.ValidateAuthenticationPIN/version=312.5.21/envContext=PROD/routeOffer=AE2P01
OPUS ->> CSICustomerCare:		/service=com.att.csi.m2e.ValidateAuthenticationPIN/version=312.5.21/envContext=PROD/routeOffer=ASCP01
OPUS ->> CSICustomerCare:		/service=com.att.csi.m2e.ValidateAuthenticationPIN/version=312.5.21/envContext=PROD/routeOffer=AW2P01
OPUS ->> CSIParentTriage:	SubscriberContactVerification
OPUS ->> Avertack:",Submit Order,8,OPUS - C,18257,18257,,POG no API
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,8,Add a Line,,Submit Order,8,AVTK,25114,25114,,IDP API
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Setup Billing,4,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/setBanDetailsInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Setup Billing,4,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/getEmail,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,INLAP,31374,31374,UnifiedAddressValidationServiceQualificationUnifiedBill,Confirmed
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,SubscriberUsageConvBeanTracer/getSubUnbilledDataBal,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,CSI Parent/Triage,17690,17690,SubscriberAuthenticationInformationRequest,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,RefQueryBeanTracer/getSocList,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getParamValues,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,RefQueryBeanTracer/getLogicalDateList,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getIxcCodes,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,RefQueryBeanTracer/getImeiFrequencyInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductServicesBeanTracer/updateSubscriberData,10/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,productServicesBeanTracer/getAutoPromo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/validateImeiRequiredSocs,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/validateImeiRequiredSocs,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setNewSoc,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setConfirmationIndicators,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/saveAgreement,9/23/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,productAgreementConvBeanTracer/getSrvEligibilityResults,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,productAgreementConvBeanTracer/getIncompSocs,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getEquipmentInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getDuplicatedFtrs,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getDuplicatedFtrs,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getCurrentServices,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementBeanTracer/removeSoc,10/8/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,EDP,18211,18211,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/8/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,PortRequestServicesBeanTracer/updatePortRequest,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,PortRequestServicesBeanTracer/findPortRequestByExternalRequestNumber,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,Digital IDP,27531,27531,OmniCart,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,Digital IDP,27531,27531,OmniCart,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,CSI Parent/Triage,17690,17690,mitigationSearch,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Setup Billing,4,TLG-MOB,18193,18193,inquireItemAvailability,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,T.Data,21948,21948,CustomerPersonalizedRecommendationsUpdateDecision,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,T.Data,21948,21948,CustomerPersonalizedRecommendationsRequestDecision,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,T.Data,21948,21948,CustomerPersonalizedRecommendationsRequestDecision,
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,"CCM, Clarify, CM",18293,18293,CSIInquireUnifiedCustomerServiceProfileRequest/inquireUnifiedCustomerServiceProfileRequest,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanServicesBeanTracer/loadAccount,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanServicesBeanTracer/createNewMemo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanLevelAgreementConvBeanTracer/setBanPK,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanLevelAgreementConvBeanTracer/getCurrentBanLevelPricePlan,9/23/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/getBanDiscounts,9/23/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getUserInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,AppQueryBeanTracer/getUserInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Validate Order,3,TLG-MOB,18193,18193,AppQueryBeanTracer/getUserInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Change Plan,2,TLG-MOB,18193,18193,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Setup Billing,4,TLG-MOB,18193,18193,AppQueryBeanTracer/getSubscriberHistory,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getProductInquireInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getMobileLevelData,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,appQueryBeanTracer/getEquInstmntInfoSum,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,appQueryBeanTracer/getEquInstmntInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,AppQueryBeanTracer/getBanInquireInfo,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,TLG-MOB,18193,18193,AppQueryBeanTracer/getBanAndCtnList,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,CSI - Customer Care,20182,20182,/Services/com/InquireAffiliateAccountPaymentBalance.jws,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.RetrieveUnifiedServiceAccount/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AW2P01,9/24/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=ASC2P01,9/24/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AE2P01,9/22/2025
bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025
bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.InquireUnifiedServiceProductDetails/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025
ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed ,9,Change Rate Plan,,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.InquireUnifiedServiceEligibleOffers/version=260.5.66/envContext=PROD/routeOffer=AE2P01,9/22/2025
