ID,﻿editor,action,Line Of Business Component,Channel Component,Product Component,Domain Component,domain_sequence Qualifier,Subdomain Component,sub_domain_sequence Qualifier,Business Flow Component,business_flow_sequence Qualifier,Task Component,task sequence Qualifier,Application Component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated,SOX Control,persona_id
1242,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,Digital IDP,27531,27531,/msapi/authorizationms/payment/v1/accountbalancesummary,10/21/2025,,
1243,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,Digital IDP,27531,27531,/msapi/authorizationms/billms/v1/paperless/get-total-mrc-w-paperinfo/dtkey/TITAN,10/22/2025,,
1244,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,Digital IDP,27531,27531,OmniCart,,,
1245,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
1246,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,"""CCM",18293,18293,Clarify,"CM""",CSIInquireUnifiedCustomerServiceProfileRequest/inquireUnifiedCustomerServiceProfileRequest,
1247,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,productServicesBeanTracer/getAutoPromo,9/22/2025,,
1248,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,ProductServicesBeanTracer/updateSubscriberData,10/22/2025,,
1249,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,T.Data,21948,21948,CustomerPersonalizedRecommendationsRequestDecision,,,
1250,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getIxcCodes,9/22/2025,,
1251,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.InquireUnifiedServiceEligibleOffers/version=260.5.66/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1252,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.InquireUnifiedServiceProductDetails/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1253,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,INLAP,31374,31374,UnifiedAddressValidationServiceQualificationUnifiedBill,Confirmed,,
1254,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.InitiateUnifiedServiceOrder/version=260.5.66/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1255,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,(FED) - US,24433,24433,/service=com.att.csi.m2e.RetrieveUnifiedServiceAccount/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1256,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,CSI - Customer Care,20182,20182,/Services/com/InquireAffiliateAccountPaymentBalance.jws,9/22/2025,,
1257,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getParamValues,9/22/2025,,
1258,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025,,
1259,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,TLG-MOB,18193,18193,SubscriberUsageConvBeanTracer/getSubUnbilledDataBal,9/22/2025,,
1260,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,CSI Parent/Triage,17690,17690,mitigationSearch,,,
1261,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Lookup & Authenticate Customer,1,CSI Parent/Triage,17690,17690,SubscriberAuthenticationInformationRequest,,,
1262,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1263,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1265,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
1266,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,AppQueryBeanTracer/getUserInfo,9/22/2025,,
1267,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,OPUS - C,18257,18257,,POG no API,,
1268,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,PortRequestServicesBeanTracer/updatePortRequest,9/22/2025,,
1269,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
1270,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,Digital IDP,27531,27531,/msapi/epochofferms/v2/getOffers,10/22/2025,,
1271,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,Digital IDP,27531,27531,OmniCart,,,
1272,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,RefQueryBeanTracer/getImeiFrequencyInfo,9/22/2025,,
1273,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,T.Data,21948,21948,CustomerPersonalizedRecommendationsRequestDecision,,,
1274,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Change Plan,2,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025,,
1275,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,AppQueryBeanTracer/getUserInfo,9/22/2025,,
1276,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,OPUS - C,18257,18257,,POG no API,,
1277,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getDuplicatedFtrs,9/22/2025,,
1278,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,productAgreementConvBeanTracer/getIncompSocs,9/22/2025,,
1279,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,productAgreementConvBeanTracer/getSrvEligibilityResults,9/22/2025,,
1280,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
1281,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/validateImeiRequiredSocs,9/22/2025,,
1282,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,(FED) - CPC,23205,23205,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=AE2P01,10/20/2025,,
1283,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,(FED) - CPC,23205,23205,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=AW2P01,10/20/2025,,
1284,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,(FED) - CPC,23205,23205,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=ASC2P01,10/20/2025,,
1285,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,RefQueryBeanTracer/getSocList,9/22/2025,,
1286,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Validate Order,3,TLG-MOB,18193,18193,RefQueryBeanTracer/getUserSaleChannel,9/22/2025,,
1287,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,TLG-MOB,18193,18193,AppQueryBeanTracer/getSubscriberHistory,9/22/2025,,
1288,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,OPUS - C,18257,18257,,POG no API,,
1289,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,TLG-MOB,18193,18193,inquireItemAvailability,,,
1290,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,(FED) - iCAS,23439,23439,/service=com.att.csi.m2e.ExecuteUnifiedCreditPolicyCheck/version=318.5.5/envContext=PROD/routeOffer=AE2P01,9/23/2025,,
1291,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,(FED) - iCAS,23439,23439,/service=com.att.csi.m2e.ExecuteUnifiedCreditPolicyCheck/version=318.5.5/envContext=PROD/routeOffer=ASC2P01,9/23/2025,,
1292,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,(FED) - iCAS,23439,23439,/service=com.att.csi.m2e.ExecuteUnifiedCreditPolicyCheck/version=318.5.5/envContext=PROD/routeOffer=AW2P01,9/23/2025,,
1293,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/getEmail,9/22/2025,,
1294,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Setup Billing,4,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/setBanDetailsInfo,9/22/2025,,
1295,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,AppQueryBeanTracer/getBanAndCtnList,9/22/2025,,
1296,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
1297,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,OPUS - C,18257,18257,,POG no API,,
1298,bb0063,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireNoncommitDeviceFeeDetails/version=224.5.21/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1299,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireNoncommitDeviceFeeDetails/version=224.5.21/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1300,bb0063,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireNoncommitDeviceFeeDetails/version=224.5.21/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1301,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
1302,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementBeanTracer/removeSoc,10/8/2025,,
1303,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
1304,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getCurrentServices,9/22/2025,,
1305,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getDuplicatedFtrs,9/22/2025,,
1306,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/saveAgreement,9/23/2025,,
1307,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setConfirmationIndicators,9/22/2025,,
1308,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setNewSoc,9/22/2025,,
1309,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
1310,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/validateImeiRequiredSocs,9/22/2025,,
1311,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1312,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AW2P01,9/24/2025,,
1313,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,(FED) - COMS,23283,23283,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=ASC2P01,9/24/2025,,
1314,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,EDP,18211,18211,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/8/2025,,
1315,bb0063,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1316,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1317,bb0063,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1318,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,T.Data,21948,21948,CustomerPersonalizedRecommendationsUpdateDecision,,,
1319,ac412t,Add,Mass Markets,Retail,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Change Rate Plan,9,Submit Order,5,TLG-MOB,18193,18193,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
1320,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Receive call,1,HVD-VDI,29243,29243,,,,
1321,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Receive call,1,Sonus TCCS,26630,26630,,,,
1322,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ISAAC WFE,10593,10593,GET /restservices/eco-control/v1/integrations/subscribers/details,10/23/2025,,
1323,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,IDP-Customer Graph Cloud,31468,31468,,,,
1324,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ATT CCT AEP,26150,26150,,,,
1325,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ATT CCT APIGEE,30793,30793,,,,
1326,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ATT CCT Service Access Gateway,26215,26215,,,,
1327,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,CCT ATT IPCS,25363,25363,,,,
1328,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,DialogFlow,31036,31036,,,,
1329,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ECO USP,34361,34361,,ISAAC WFE API,,
1330,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,IDP- Chat VA ANDi,30063,30063,,,,
1331,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,PC-GCP BI,31445,31445,,,,
1332,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,ISAAC WFE,10593,10593,POST /restservices/csicustomercareprofile/v2/adapter,10/9/2025,,
1333,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR Menu + Retrieve Customer Info & Route Call,2,CSI - Customer Care,20182,20182,,,,
1334,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Integrate Telephony,3,ATT CCTP ICM GEN ADAPTER FRAME,20813,20813,"""AssociateVhtGenesysInteraction",,,
1336,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Integrate Telephony,3,ATT CCTP ICM GEN ADAPTER FRAME,20813,20813,AssociateVhtInteraction,,,
1337,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Integrate Telephony,3,ATT CCTP CTI FRAME,9367,9367,EgCtiRoute,,,
1338,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Integrate Telephony,3,ATT CCTP ICM GEN ADAPTER FRAME,20813,20813,"""AssociateVhtSingleCtiInteraction",,,
1341,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,IVR to Agent Handoff,4,ATT Coral Desktop,26959,26959,OpenCTI toolkit,,,
1342,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Handoff to Agent from IVR,4,ATT Coral Desktop,26959,26959,publish,,,
1343,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Handoff to Agent from IVR,4,ATT Coral Desktop,26959,26959,runApex,,,
1344,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Handoff to Agent from IVR,4,ATT Coral Desktop,26959,26959,saveLog,,,
1345,ac412t,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Handoff to Agent from IVR,4,CCSF,30685,30685,,POG no API,,
1346,lg8383,Add,Mass Markets,Care,Mobility,Onboard & Activate,2,Setup & Activate,3,Create New Customer,3,Transcribe / Redact SPI,5,SC-SPI,26967,26967,POST /spiweb/scspi/scspi/rest/v1//register,10/7/2025,,
